datetime,top_10,percent_change_values
2015-09-21,"['TISC.NS', 'NMDC.NS', 'ONGC.NS', 'TAMO.NS', 'BOSH.NS', 'LUPN.NS', 'INBK.NS', 'HALC.NS', 'VDAN.NS', 'ZEE.NS']","[-0.0567732713278531, -0.0809893198797003, -0.0489130836938159, -0.0813020439061318, -0.071880269097188, 0.048187060589304, 0.0089805693136668, -0.0592885375494071, -0.0338554825669531, -0.0102847108992849]"
2015-09-28,"['TISC.NS', 'NMDC.NS', 'ONGC.NS', 'TAMO.NS', 'BOSH.NS', 'LUPN.NS', 'INBK.NS', 'HALC.NS', 'VDAN.NS', 'ZEE.NS']","[-0.0134790220239221, -0.008970927469533, 0.0213187163724042, -0.0186222808174026, -0.049261854043322, 0.0595372673147938, 0.0331211565433164, -0.0070028011204481, -0.1276150627615061, 0.0153339247243695]"
2015-10-05,"['TISC.NS', 'NMDC.NS', 'ONGC.NS', 'TAMO.NS', 'BOSH.NS', 'LUPN.NS', 'INBK.NS', 'HALC.NS', 'VDAN.NS', 'MRTI.NS']","[0.1830389275248063, 0.0239615653756308, 0.1347105911572539, 0.1971452560873214, 0.1017796285337797, -0.0252507290703464, -0.018327067669173, 0.1840620592383639, 0.2422062350119902, -0.0642560175054703]"
2015-10-12,"['TISC.NS', 'HDBK.NS', 'ONGC.NS', 'TAMO.NS', 'BOSH.NS', 'LUPN.NS', 'INBK.NS', 'HALC.NS', 'VDAN.NS', 'MRTI.NS']","[0.0071683999716161, 0.0113542609392083, 0.0017068643528994, 0.0834619161172676, -0.0095833046181693, -0.000145942790426, 0.0240944630604755, 0.0452650387135198, 0.0482625482625482, 0.0406655208296793]"
2015-10-19,"['TISC.NS', 'HDBK.NS', 'ONGC.NS', 'REDY.NS', 'BOSH.NS', 'LUPN.NS', 'INBK.NS', 'HALC.NS', 'VDAN.NS', 'MRTI.NS']","[-0.0272835409543668, 0.0076815121772204, -0.02574784700985, -0.0098579229805443, 0.0320825974441032, 0.0116771274266529, -0.0030123610678302, -0.0301994301994302, -0.05939226519337, -0.0155833941913376]"
2015-10-26,"['TISC.NS', 'HDBK.NS', 'ONGC.NS', 'REDY.NS', 'BOSH.NS', 'LUPN.NS', 'INBK.NS', 'HALC.NS', 'VDAN.NS', 'MRTI.NS']","[0.0024390477626026, -0.0080289098183672, -0.0402255140718351, 0.0218460509979945, -0.0591420122847312, -0.0723320348194104, -0.0499062304646801, -0.0123384253819036, -0.0215369554576603, 0.0155447510785455]"
2015-11-02,"['TISC.NS', 'HDBK.NS', 'ONGC.NS', 'REDY.NS', 'BOSH.NS', 'LUPN.NS', 'INBK.NS', 'HALC.NS', 'VDAN.NS', 'TAMO.NS']","[-0.1068531808074233, -0.0170061225468205, 0.018222304830004, -0.1516974695670458, -0.053391133373961, -0.0368344652392556, 0.0099243338085317, -0.037477691850089, -0.0775387693846924, 0.0260295260295259]"
2015-11-09,"['TISC.NS', 'HDBK.NS', 'ONGC.NS', 'MRTI.NS', 'BOSH.NS', 'LUPN.NS', 'INBK.NS', 'HALC.NS', 'VDAN.NS', 'TAMO.NS']","[0.0108966675386559, -0.0266907890722979, -0.0896798012806517, 0.0404954954954955, -0.0195427921532889, -0.0430874397825443, -0.0311634725012216, -0.0432632880098887, -0.0536876355748373, 0.0196895115486559]"
2015-11-16,"['TISC.NS', 'BHEL.NS', 'ONGC.NS', 'MRTI.NS', 'TEML.NS', 'LUPN.NS', 'INBK.NS', 'HALC.NS', 'VDAN.NS', 'TAMO.NS']","[0.0330115186273392, -0.0047996586337235, 0.0224988756558237, 0.0255638772241222, 0.0326255208098294, 0.0206434919563505, 0.0331745586999159, -0.0025839793281654, 0.0676217765042981, -0.0027231092957048]"
2015-11-23,"['TISC.NS', 'BHEL.NS', 'ONGC.NS', 'MRTI.NS', 'TEML.NS', 'VODA.NS', 'INBK.NS', 'HALC.NS', 'VDAN.NS', 'TAMO.NS']","[0.0054347535028091, -0.0014183823751564, 0.005768059915377, -0.0333164482154539, -0.0011217618126091, 0.0599926389400074, 0.0016271627705157, 0.0058290155440414, -0.0134192163177669, 0.0367382400397169]"
2015-11-30,"['TISC.NS', 'BHEL.NS', 'ONGC.NS', 'MRTI.NS', 'TEML.NS', 'BPCL.NS', 'INBK.NS', 'HALC.NS', 'VDAN.NS', 'TAMO.NS']","[0.0389189228405986, -0.0434658880988607, -0.0348343287767723, 0.0044322660232967, 0.0038368255869105, 0.0047104478755115, 0.0212270536632912, 0.0180296200901479, -0.0043525571273123, -0.0423799832395546]"
2015-12-07,"['TISC.NS', 'BHEL.NS', 'ONGC.NS', 'MRTI.NS', 'TEML.NS', 'TTPW.NS', 'INBK.NS', 'HALC.NS', 'VDAN.NS', 'TAMO.NS']","[0.0027054635406833, -0.016929008381552, -0.0521566648889385, -0.0259980218896389, 0.0011186479699059, -0.0469953775038521, -0.0284214433427011, -0.0354206198608475, -0.0879781420765026, -0.0550068758594823]"
2015-12-14,"['TISC.NS', 'BHEL.NS', 'ONGC.NS', 'MRTI.NS', 'BPCL.NS', 'PNBK.NS', 'INBK.NS', 'HALC.NS', 'VDAN.NS', 'TAMO.NS']","[0.0612288167345043, 0.0060422325462854, 0.0366844019722116, 0.0311778162138034, 0.0064807886944254, 0.0, 0.0206298095290071, 0.0478688524590165, 0.0101857399640503, 0.0007937557878026]"
2015-12-21,"['TISC.NS', 'BHEL.NS', 'ONGC.NS', 'MRTI.NS', 'BPCL.NS', 'PNBK.NS', 'INBK.NS', 'HALC.NS', 'VDAN.NS', 'TAMO.NS']","[0.0301192368542271, 0.0372372354787227, 0.0474804042640966, -0.0047722624419699, 0.0037190923794945, -0.0155737704918033, 0.0110689267953585, 0.0669586983729662, 0.0907473309608541, 0.0109715796430931]"
2015-12-28,"['TISC.NS', 'BHEL.NS', 'ONGC.NS', 'MRTI.NS', 'BPCL.NS', 'PNBK.NS', 'INBK.NS', 'HALC.NS', 'VDAN.NS', 'LUPN.NS']","[-0.0225934708665451, -0.0104226502156606, 0.0369895921150003, 0.0087204244954768, -0.0089037968227695, -0.0208159866777685, 0.0195155489739793, -0.0041055718475072, -0.0032626427406198, 0.0222991689750692]"
2016-01-04,"['TISC.NS', 'BHEL.NS', 'ONGC.NS', 'MRTI.NS', 'BPCL.NS', 'PNBK.NS', 'INBK.NS', 'HALC.NS', 'VDAN.NS', 'LUPN.NS']","[-0.014763072940916, -0.1012287969312596, -0.0509278500371906, -0.0913549638891882, 0.0083699822702953, -0.1062925170068027, -0.0174300980443016, -0.094228504122497, -0.1156573922531369, -0.0717517951497087]"
2016-01-11,"['TISC.NS', 'BHEL.NS', 'ONGC.NS', 'MRTI.NS', 'BPCL.NS', 'PNBK.NS', 'INBK.NS', 'HALC.NS', 'VDAN.NS', 'LUPN.NS']","[-0.0942429056259526, -0.1119791445414333, -0.0464915040342257, 0.0139035529983986, 0.0320957070927216, -0.1227402473834442, -0.0269257166992239, -0.0663198959687907, -0.1011721159777915, -0.006859911842835]"
2016-01-18,"['TISC.NS', 'BHEL.NS', 'ONGC.NS', 'TAMO.NS', 'BPCL.NS', 'PNBK.NS', 'SBI.NS', 'HALC.NS', 'VDAN.NS', 'LART.NS']","[0.0787984720635694, 0.0802785511766965, -0.0145818805542526, -0.0043988269794721, -0.052865772863693, 0.0032537960954446, -0.0016224986479178, 0.0076601671309191, -0.1118737131091281, 0.0327305108269227]"
2016-01-25,"['TISC.NS', 'BHEL.NS', 'ONGC.NS', 'TAMO.NS', 'BPCL.NS', 'VODA.NS', 'SBI.NS', 'HALC.NS', 'VDAN.NS', 'LART.NS']","[0.0076674399098197, -0.0587037725872813, 0.0462427773731151, -0.007658321060383, 0.0112085546284341, -0.0449073801897366, -0.0254604550379197, -0.0255701451278506, 0.1089644513137557, -0.0355016659455937]"
2016-02-01,"['TISC.NS', 'BHEL.NS', 'ONGC.NS', 'TAMO.NS', 'PNBK.NS', 'VODA.NS', 'SBI.NS', 'HALC.NS', 'VDAN.NS', 'LART.NS']","[-0.0634761103337439, -0.0425377954941839, -0.0278452915600921, 0.0005936479667558, 0.0315904139433551, -0.016965568867057, -0.0650361311839912, 0.0106382978723404, 0.0299651567944252, 0.0347207024636919]"
2016-02-08,"['TISC.NS', 'BHEL.NS', 'ONGC.NS', 'TAMO.NS', 'TEML.NS', 'VODA.NS', 'SBI.NS', 'HALC.NS', 'VDAN.NS', 'LART.NS']","[-0.0699166774661718, -0.2134789160879207, -0.1213912382854109, -0.1149510530999703, -0.0880169296673795, 0.0813609820578451, -0.0796670630202138, -0.1452631578947368, -0.1441136671177267, -0.0756645321598867]"
2016-02-15,"['TISC.NS', 'BHEL.NS', 'ONGC.NS', 'TAMO.NS', 'TEML.NS', 'VODA.NS', 'SBI.NS', 'HALC.NS', 'VDAN.NS', 'LART.NS']","[0.1643678184488439, -0.0258496752347329, 0.0926262205783763, 0.0665325959443605, 0.0244185627353494, -0.0113999842968143, 0.0639534883720929, 0.1338259441707716, 0.1802371541501977, 0.0919185225759102]"
2016-02-22,"['TISC.NS', 'BHEL.NS', 'ONGC.NS', 'TAMO.NS', 'TEML.NS', 'VODA.NS', 'SBI.NS', 'HALC.NS', 'VDAN.NS', 'ABUJ.NS']","[-0.0189536172319942, -0.0653563283086186, 0.0232061920308732, -0.0515399120050281, -0.0516458652328216, -0.025369005627383, -0.0534304796599877, 0.0057929036929762, -0.0381781647689217, -0.0344827586206896]"
2016-02-29,"['TISC.NS', 'BHEL.NS', 'LART.NS', 'TAMO.NS', 'TEML.NS', 'VODA.NS', 'SBI.NS', 'HALC.NS', 'VDAN.NS', 'ABUJ.NS']","[0.1614007600965468, 0.1314406318104264, 0.0710951061765094, 0.1381709741550696, 0.0801915236286232, 0.0, 0.2084669660038485, 0.1432685385169188, 0.2172701949860724, 0.070899470899471]"
2016-03-07,"['CIPL.NS', 'BHEL.NS', 'LART.NS', 'TAMO.NS', 'TEML.NS', 'VODA.NS', 'SBI.NS', 'HALC.NS', 'VDAN.NS', 'ABUJ.NS']","[-0.0096332035707859, -0.0362453346329608, -0.0063275322221048, 0.0312954876273654, 0.015069227577287, -0.0326549484470894, -0.0440552016985138, 0.0516372795969772, -0.0005720823798628, -0.0083992094861661]"
2016-03-14,"['CIPL.NS', 'BHEL.NS', 'LART.NS', 'TAMO.NS', 'TEML.NS', 'VODA.NS', 'SBI.NS', 'HALC.NS', 'VDAN.NS', 'ABUJ.NS']","[-0.0118780265005377, 0.0935390535713796, 0.0115126975588497, 0.0333098094565984, 0.0751010078934764, -0.0014676780195849, 0.0619100499722375, 0.0203592814371258, 0.0566685746994848, 0.106377678126557]"
2016-03-21,"['CIPL.NS', 'BHEL.NS', 'LART.NS', 'TAMO.NS', 'TEML.NS', 'VODA.NS', 'SBI.NS', 'HALC.NS', 'VDAN.NS', 'TTPW.NS']","[0.0086133252404287, 0.0264550124576654, 0.0360627407017446, 0.0299139461822155, -0.0254848168457405, 0.028417393759065, 0.0279738562091502, 0.0715962441314552, 0.0492957746478872, 0.0709401709401709]"
2016-03-28,"['CIPL.NS', 'BHEL.NS', 'LART.NS', 'TAMO.NS', 'TEML.NS', 'VODA.NS', 'RELI.NS', 'HALC.NS', 'VDAN.NS', 'BAJA.NS']","[-0.0342529771677553, 0.0004295100878812, -0.0037423241531299, 0.0070291777188329, -0.035007274508288, 0.0204859939841737, 0.0043203479492942, -0.0509309967141291, -0.0702116675271037, 0.0186697537360555]"
2016-04-04,"['CIPL.NS', 'BHEL.NS', 'LART.NS', 'TAMO.NS', 'TEML.NS', 'VODA.NS', 'RELI.NS', 'HALC.NS', 'VDAN.NS', 'BAJA.NS']","[-0.0196288001483974, 0.0545299012525155, -0.0368769900417444, -0.0215988410377979, -0.0156554202899096, 0.0182072210782768, 0.0018367086943806, 0.0121177149451816, -0.0288728484175457, -0.0125627621546789]"
2016-04-11,"['CIPL.NS', 'BHEL.NS', 'LART.NS', 'TAMO.NS', 'TEML.NS', 'VODA.NS', 'RELI.NS', 'HALC.NS', 'SUN.NS', 'SBI.NS']","[0.0147685656822353, 0.0883550102355401, 0.0357727243163674, 0.1004172836182528, 0.0341121180664463, 0.0513526544025708, 0.0286582441458114, 0.09806157354618, 0.0122114216281894, 0.0437856948599402]"
2016-04-18,"['CIPL.NS', 'BHEL.NS', 'LART.NS', 'TAMO.NS', 'TEML.NS', 'VODA.NS', 'BAJA.NS', 'HALC.NS', 'SUN.NS', 'SBI.NS']","[0.0379956921789561, -0.0456416609625915, 0.0244554329135839, 0.0201834862385321, 0.0180314127927985, 0.0261665939816833, -0.0318042226487523, 0.0498442367601246, -0.0154252445831581, 0.042991141219385]"
2016-04-25,"['CIPL.NS', 'BHEL.NS', 'LART.NS', 'RELI.NS', 'INBK.NS', 'VODA.NS', 'BAJA.NS', 'HALC.NS', 'BPCL.NS', 'SBI.NS']","[0.0106333098648543, -0.0168560883803616, -0.0082997773502874, -0.0591220164630695, 0.0676404723127035, 0.0076497383923019, -0.0119739111472355, -0.0469831849653807, 0.01864392844776, -0.055708218835873]"
2016-05-02,"['CIPL.NS', 'BHEL.NS', 'LART.NS', 'RELI.NS', 'INBK.NS', 'VODA.NS', 'BAJA.NS', 'HDBK.NS', 'BPCL.NS', 'SBI.NS']","[0.0006517071867997, 0.0107655450882557, 0.0046628473792775, -0.0139920560844528, -0.0063402774467272, -0.036693311055309, -0.022773330122996, -0.0071823101311607, -0.0396728485014324, -0.0246031746031746]"
2016-05-09,"['CIPL.NS', 'BHEL.NS', 'ZEE.NS', 'ASPN.NS', 'INBK.NS', 'VODA.NS', 'BAJA.NS', 'HDBK.NS', 'BPCL.NS', 'SBI.NS']","[-0.010514449181344, -0.0315581625760176, 0.1137717121588089, 0.054416444815763, 0.0220687008251774, -0.00569176882662, 0.033878120893561, 0.0189790868003241, -0.0121379838202971, 0.0027122321670733]"
2016-05-16,"['CIPL.NS', 'BHEL.NS', 'ZEE.NS', 'ASPN.NS', 'INBK.NS', 'VODA.NS', 'HALC.NS', 'HDBK.NS', 'BPCL.NS', 'SBI.NS']","[-0.0462667615020599, -0.0281059412263754, -0.0321933830901193, 0.0130875101004974, 0.0049286518963573, -0.0387494495816821, -0.0311977715877437, 0.0, -0.0078680604674106, -0.0730321882607519]"
2016-05-23,"['CIPL.NS', 'BHEL.NS', 'ZEE.NS', 'ASPN.NS', 'INBK.NS', 'VODA.NS', 'HALC.NS', 'HDBK.NS', 'SUN.NS', 'SBI.NS']","[-0.0663576954764079, 0.0737636290276646, 0.0437384898710866, 0.0441945326208803, 0.0314353776449156, 0.0352725606962895, 0.0569292696952272, 0.0402314517312392, 0.0402900378310214, 0.1432740005836008]"
2016-05-30,"['CIPL.NS', 'BHEL.NS', 'ZEE.NS', 'ASPN.NS', 'INBK.NS', 'VODA.NS', 'HALC.NS', 'HDBK.NS', 'SUN.NS', 'SBI.NS']","[-0.0174253155233974, -0.0788446937495579, 0.0069475077194531, 0.0270974271024606, 0.0179784439815235, -0.0668142325499618, 0.148531011969532, -0.0126811805322267, -0.1061882538335656, 0.0035732516590096]"
2016-06-06,"['CIPL.NS', 'BHEL.NS', 'ZEE.NS', 'ASPN.NS', 'INBK.NS', 'VODA.NS', 'YESB.NS', 'HDBK.NS', 'BAJA.NS', 'SBI.NS']","[0.0241831231419775, 0.0487288776572552, 0.0048187493155185, -0.0324295370077263, -0.0125005560745584, -0.0184921621379959, 0.0126666666666666, -0.0088756971318249, -0.0234120675297147, 0.047558494404883]"
2016-06-13,"['CIPL.NS', 'BHEL.NS', 'ZEE.NS', 'ASPN.NS', 'INBK.NS', 'VODA.NS', 'YESB.NS', 'HDBK.NS', 'BAJA.NS', 'ITC.NS']","[0.0209885830744156, -0.011313206636021, -0.0182016348773842, 0.0076104902451858, -0.0096405081538877, -0.0222221916512903, 0.0071005360669613, 0.0074483077150904, 0.0005620263958605, 0.0322718963561457]"
2016-06-20,"['CIPL.NS', 'BHEL.NS', 'ZEE.NS', 'ASPN.NS', 'INBK.NS', 'VODA.NS', 'YESB.NS', 'GRAS.NS', 'NTPC.NS', 'ITC.NS']","[-0.0203515285570836, -0.0335103173231231, -0.0044404973357016, -0.0100540085404705, -0.0030931586608443, -0.0163043647195365, 0.0090115328944297, -0.0020464951494202, -0.0102819858544983, -0.0159788651820734]"
2016-06-27,"['CIPL.NS', 'BHEL.NS', 'ZEE.NS', 'ASPN.NS', 'INBK.NS', 'VODA.NS', 'YESB.NS', 'GRAS.NS', 'ONGC.NS', 'ITC.NS']","[0.0672542065502843, 0.1167019186569382, 0.0086975914362177, 0.0130867897879409, 0.0251414491695565, 0.065293875351027, 0.0455344747801944, 0.0820400420356819, 0.0817308520940819, 0.0689771868151465]"
2016-07-04,"['CIPL.NS', 'BHEL.NS', 'ZEE.NS', 'ASPN.NS', 'INBK.NS', 'VODA.NS', 'YESB.NS', 'GRAS.NS', 'PGRD.NS', 'ITC.NS']","[0.0230043553666974, 0.0443013775002165, 0.0017687375635639, 0.0081795187376898, 0.0029821516001247, -0.0381895644625955, -0.0083650526688501, -0.0220535799482392, -0.0134972802695375, -0.0257578341982687]"
2016-07-11,"['CIPL.NS', 'BHEL.NS', 'NTPC.NS', 'ASPN.NS', 'INBK.NS', 'VODA.NS', 'YESB.NS', 'BPCL.NS', 'PGRD.NS', 'ITC.NS']","[-0.0074956850528922, 0.0340826150414572, 0.0074145483228425, 0.0150391291307898, 8.875477056879966e-05, 0.0892157216340643, 0.0526222271814327, -0.0154405703553724, -0.0012162147189954, 0.0122025579686269]"
2016-07-18,"['CIPL.NS', 'BHEL.NS', 'NTPC.NS', 'ASPN.NS', 'INBK.NS', 'VODA.NS', 'YESB.NS', 'ZEE.NS', 'PGRD.NS', 'SUN.NS']","[0.0077459412653233, -0.0119214181283858, 0.0022400265175148, 0.0206159464513262, 0.0106940007099751, -0.0396039603960396, -0.019080774292708, -0.013590995965173, 0.0127854204251731, 0.0158853157690818]"
2016-07-25,"['CIPL.NS', 'BHEL.NS', 'NTPC.NS', 'ASPN.NS', 'INBK.NS', 'VODA.NS', 'YESB.NS', 'ITC.NS', 'PGRD.NS', 'ACC.NS']","[0.0134511857047594, 0.0354861711566218, 0.0111749468103243, 0.0640848633901058, 0.0323132985028757, -0.0187442045221795, 0.0520878360854153, 0.0118236996632285, 0.0580101833665318, 0.0058072009291521]"
2016-08-01,"['CIPL.NS', 'BHEL.NS', 'NTPC.NS', 'ASPN.NS', 'BPCL.NS', 'VODA.NS', 'YESB.NS', 'ITC.NS', 'PGRD.NS', 'ACC.NS']","[0.0110921642823127, -0.0562029461342151, 0.0195768692953559, 0.0262083269421622, -0.0174219165128311, 0.0143267117229746, 0.0341016475615267, 0.0003960873520476, 0.0028408889406392, 0.0191567477941612]"
2016-08-08,"['CIPL.NS', 'BHEL.NS', 'NTPC.NS', 'ASPN.NS', 'BPCL.NS', 'VODA.NS', 'YESB.NS', 'INBK.NS', 'PGRD.NS', 'ACC.NS']","[-0.0324425959920344, 0.0058097360306161, -0.0055744836114269, -0.0051165249615239, -0.0112521695756094, -0.1153484616056174, 0.0256267630815685, -0.0139034737682193, 0.0087818852541319, -0.0398303361320123]"
2016-08-15,"['CIPL.NS', 'BHEL.NS', 'NTPC.NS', 'ASPN.NS', 'ITC.NS', 'VODA.NS', 'YESB.NS', 'INBK.NS', 'PGRD.NS', 'ACC.NS']","[0.0791743063857908, 0.0252707758735208, 0.0386172944626348, -0.0210989530090509, -0.0129792956059525, -0.0037253684836846, 0.0350584953900985, 0.0122252513204976, 0.0162875941754103, 0.0234190620272314]"
2016-08-22,"['CIPL.NS', 'BHEL.NS', 'NTPC.NS', 'ASPN.NS', 'HALC.NS', 'VODA.NS', 'YESB.NS', 'INBK.NS', 'PGRD.NS', 'ACC.NS']","[0.0187680975833035, -0.0179577382587816, -0.0530734836383984, 0.0088011245431542, -0.0158227848101265, 0.0037392987493967, -0.0070735431715257, -0.0207044565080167, -0.0008290201640841, -0.0313386944181646]"
2016-08-29,"['HDBK.NS', 'BHEL.NS', 'NTPC.NS', 'ASPN.NS', 'HALC.NS', 'VODA.NS', 'YESB.NS', 'INBK.NS', 'PGRD.NS', 'ACC.NS']","[0.0235762165848865, -0.024022943266466, 0.0132995620720199, 0.0393927652092955, 0.0112540192926045, -0.1011176052583702, 0.0466263817092813, 0.0245799492931118, 0.016592962847628, 0.0191368575265535]"
2016-09-05,"['HDBK.NS', 'BHEL.NS', 'NTPC.NS', 'ASPN.NS', 'HALC.NS', 'VODA.NS', 'YESB.NS', 'INBK.NS', 'PGRD.NS', 'BPCL.NS']","[0.004124170264391, 0.1318883362170939, -0.0075000030000011, 0.0035973692049822, -0.015262321144674, -0.0100651474910785, -0.0807433284114237, 0.0213899257643752, 0.0, -0.0066666897551565]"
2016-09-12,"['HDBK.NS', 'ITC.NS', 'NTPC.NS', 'ASPN.NS', 'HALC.NS', 'VODA.NS', 'YESB.NS', 'INBK.NS', 'PGRD.NS', 'BPCL.NS']","[0.0057734553029278, 0.0171909807899362, -0.0362090322253026, -0.014166915730994, -0.0787859218598643, 0.0185407505419017, -0.0834084231145935, -0.039420194637211, -0.0421654706755703, -0.0180103909454029]"
2016-09-19,"['HDBK.NS', 'ITC.NS', 'NTPC.NS', 'ASPN.NS', 'HALC.NS', 'VODA.NS', 'YESB.NS', 'INBK.NS', 'PGRD.NS', 'BHEL.NS']","[0.0114420475966841, -0.0265028932673612, 0.0251551611152502, 0.0312080926860571, 0.0827199439186818, -0.0311215890928745, 0.0541545563344161, 0.0437310306501943, -0.0005679262851684, -0.0051055115222205]"
2016-09-26,"['HDBK.NS', 'RELI.NS', 'NTPC.NS', 'ASPN.NS', 'HALC.NS', 'VODA.NS', 'YESB.NS', 'INBK.NS', 'PGRD.NS', 'BAJA.NS']","[-0.0303572969173709, -0.0178539015528575, -0.0567240752290919, -0.0256044075348368, -0.0113305276788604, -0.0412121228662301, 0.0174755706929408, -0.0203555045871558, 0.0034100066903364, -0.03296853625171]"
2016-10-03,"['HDBK.NS', 'RELI.NS', 'NTPC.NS', 'ASPN.NS', 'HALC.NS', 'VODA.NS', 'YESB.NS', 'BHEL.NS', 'PGRD.NS', 'GRAS.NS']","[0.0060886452551711, 0.023345968697257, 0.0020270279035796, 0.0205910102561501, 0.0347085789129011, 0.0113780448664213, 0.0152228022634892, -0.0102488604233094, 0.0022656699428715, 0.0533915181224871]"
2016-10-10,"['HDBK.NS', 'RELI.NS', 'BPCL.NS', 'ASPN.NS', 'HALC.NS', 'VODA.NS', 'YESB.NS', 'BHEL.NS', 'PGRD.NS', 'ZEE.NS']","[-0.0146805829408092, -0.0282687414204897, 0.0042922413599097, 0.0178541287609337, -0.0215189873417721, -0.0662500620860927, -0.0108730173153941, -0.0170118550974123, 0.0042384452044001, -0.0711775043936731]"
2016-10-17,"['INBK.NS', 'RELI.NS', 'BPCL.NS', 'ASPN.NS', 'HALC.NS', 'VODA.NS', 'YESB.NS', 'BHEL.NS', 'PGRD.NS', 'EICH.NS']","[0.0027027027027026, -0.0124808761135356, 0.0020994271485428, -0.0433340367481631, -0.0177878395860284, 0.0709505397495415, 0.0455970475018849, 0.0662151589902146, -0.0042205566064915, -0.0121096653178713]"
2016-10-24,"['INBK.NS', 'TISC.NS', 'BPCL.NS', 'ASPN.NS', 'HALC.NS', 'VODA.NS', 'YESB.NS', 'BHEL.NS', 'PGRD.NS', 'EICH.NS']","[-0.0200114351057747, -0.0514680514483767, 0.0011971486945698, -0.0724749583779456, -0.0144879815607507, -0.0474999999999999, -0.0342340974647032, -0.0194071541181015, -0.0059338436757991, -0.0438716431515615]"
2016-10-31,"['INBK.NS', 'TISC.NS', 'BPCL.NS', 'ASPN.NS', 'HALC.NS', 'VODA.NS', 'YESB.NS', 'BHEL.NS', 'PGRD.NS', 'EICH.NS']","[0.01616936156026, -0.0057959995063757, -0.0381885270852598, -0.0250959118046774, 0.061476779151353, -0.0531496497540456, -0.0598915350153266, -0.0305865984810227, -0.013359862713432, -0.0037572855953372]"
2016-11-07,"['INBK.NS', 'TISC.NS', 'BPCL.NS', 'ASPN.NS', 'HALC.NS', 'VODA.NS', 'YESB.NS', 'BHEL.NS', 'PGRD.NS', 'EICH.NS']","[-0.0220226377952756, 0.0580500864294901, 0.0094794651876142, -0.077417194253248, 0.0846710733396287, -0.0304920318914344, 0.0157177911545856, 0.0107646945368844, 0.0550273683164506, -0.0937974696768666]"
2016-11-14,"['INBK.NS', 'TISC.NS', 'HDBK.NS', 'NTPC.NS', 'HALC.NS', 'VODA.NS', 'YESB.NS', 'BHEL.NS', 'PGRD.NS', 'EICH.NS']","[-0.0760682685453095, -0.0970691756877518, -0.0517417187818908, 0.0505283410144457, -0.0403366221706327, 0.0164402916198558, -0.0281093082513248, -0.0135879112507218, 0.0483342164361961, 0.0049388523047977]"
2016-11-21,"['INBK.NS', 'TISC.NS', 'BPCL.NS', 'NTPC.NS', 'HALC.NS', 'VODA.NS', 'YESB.NS', 'BHEL.NS', 'PGRD.NS', 'EICH.NS']","[-0.0256887396178461, 0.0614126639652716, -0.0112881332902245, 0.0154039927536719, 0.0916238282431207, 0.0358649581224763, -0.0110522968006649, -0.0562174688367622, -0.0171919734419796, -0.0720323233435662]"
2016-11-28,"['INBK.NS', 'TISC.NS', 'ONGC.NS', 'NTPC.NS', 'HALC.NS', 'VODA.NS', 'YESB.NS', 'BHEL.NS', 'PGRD.NS', 'EICH.NS']","[-0.0156985139982297, -0.0057492578518896, 0.0579368051878508, 0.0009287929377259, -0.0650969529085873, -0.0027155467479125, -0.0150295874355746, 0.0011834313924585, -0.0257089858811, 0.1252883538426161]"
2016-12-05,"['MAHM.NS', 'TISC.NS', 'ONGC.NS', 'NTPC.NS', 'HALC.NS', 'VODA.NS', 'YESB.NS', 'BHEL.NS', 'PGRD.NS', 'EICH.NS']","[0.0263419268471736, 0.0594241995148769, 0.0533905494431694, 0.0148468973102469, 0.0791111111111111, 0.0456093522745437, 0.0605138460200842, 0.0169424269775759, 0.0035364942910331, 0.0038736695933416]"
2016-12-12,"['HDBK.NS', 'TISC.NS', 'ONGC.NS', 'NTPC.NS', 'HALC.NS', 'VODA.NS', 'YESB.NS', 'BHEL.NS', 'PGRD.NS', 'EICH.NS']","[-0.0081376372322219, -0.0383230598191347, -0.0138531388242989, -0.0246876048766029, -0.0653487095002746, -0.0078125, -0.0308669809387169, -0.0484307426292844, -0.003524031573492, -0.0475062761689433]"
2016-12-19,"['ARBN.NS', 'TISC.NS', 'ONGC.NS', 'NTPC.NS', 'HALC.NS', 'VODA.NS', 'YESB.NS', 'BHEL.NS', 'PGRD.NS', 'EICH.NS']","[-0.0615217391304348, -0.056031928572634, -0.0433812592959841, 0.0065625026250011, -0.0640423031727378, -0.0708661417322834, -0.0485576516369172, -0.0309446416009632, -0.0081610651726078, -0.0384758560786061]"
2016-12-26,"['ARBN.NS', 'SUN.NS', 'ONGC.NS', 'NTPC.NS', 'HALC.NS', 'VODA.NS', 'YESB.NS', 'BHEL.NS', 'PGRD.NS', 'EICH.NS']","[0.0335881399119759, 0.0087262829237051, -0.0082923037056231, 0.0229742158978565, -0.0266792215944757, 0.047316384180791, 0.0282297946118965, 0.018487377077899, 0.0065825729448929, 0.0421161557984695]"
2017-01-02,"['ARBN.NS', 'SUN.NS', 'ONGC.NS', 'NTPC.NS', 'HALC.NS', 'VODA.NS', 'YESB.NS', 'BHEL.NS', 'PGRD.NS', 'LUPN.NS']","[0.0345136709995517, 0.017063492063492, 0.0585314868042854, -0.0045523539275269, 0.0367623347307319, -0.0168577878204642, 0.0780837443000672, 0.0429043104434108, 0.0288828411271697, 0.0161626344086021]"
